RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker,RSI_Bin,BB_Bin,ATR_Bin,MACD_Bin
26.89,2.702,22.34,13.83,-0.2724,-0.2115,-0.0608,2026-03-12,35.209999084472656,37.439998626708984,6.333426867993697,1509035,SEDG,<30,10-30%,2-3%,-0.5 to -0.1
60.68,2.107,83.05,9.92,0.2029,0.1314,0.0715,2026-03-13,37.439998626708984,40.720001220703125,8.760691010427134,1840200,SEDG,60-70,70-90%,2-3%,0.1 to 0.5
80.2,2.638,89.21,21.79,1.092,0.3591,0.733,2026-03-16,40.720001220703125,42.88999938964844,5.329071964374177,3018364,SEDG,>70,70-90%,2-3%,0.1 to 0.5
90.2,2.229,83.4,22.67,1.5911,0.2464,1.3446,2026-03-17,42.88999938964844,44.81999969482422,4.499884198276738,1710325,SEDG,>70,70-90%,2-3%,0.1 to 0.5
90.51,2.086,88.77,16.11,1.6922,0.0703,1.6219,2026-03-18,44.81999969482422,45.77000045776367,2.1195911856491056,2793477,SEDG,>70,70-90%,2-3%,0 to 0.1
68.75,3.022,101.04,9.68,1.3741,-0.0702,1.4443,2026-03-19,45.77000045776367,51.709999084472656,12.97793001376608,2564362,SEDG,60-70,,3-5%,-0.1 to 0
73.81,3.63,84.06,31.16,2.8223,0.4313,2.391,2026-03-20,51.709999084472656,46.76499938964844,-9.562946784713999,8618841,SEDG,>70,70-90%,3-5%,0.1 to 0.5
52.9,3.966,42.23,26.26,1.0258,-0.636,1.6618,2026-03-23,46.76499938964844,47.66999816894531,1.9352053696320537,4356847,SEDG,50-60,30-50%,3-5%,<-0.5
34.69,3.113,35.58,16.02,0.7123,-0.3128,1.0251,2026-03-24,47.66999816894531,51.2599983215332,7.530942501538851,2614063,SEDG,30-40,30-50%,3-5%,-0.5 to -0.1
69.92,2.7,85.21,14.64,1.2802,0.166,1.1141,2026-03-25,51.2599983215332,50.279998779296875,-1.9118212530737644,3222877,SEDG,60-70,70-90%,2-3%,0.1 to 0.5
64.17,2.681,52.17,11.9,0.9145,-0.2119,1.1264,2026-03-26,50.279998779296875,51.77000045776367,2.963408342564078,3289359,SEDG,60-70,50-70%,2-3%,-0.5 to -0.1
54.27,2.285,70.76,4.89,0.8139,-0.0865,0.9004,2026-03-27,51.77000045776367,47.400001525878906,-8.441180013992877,2561505,SEDG,50-60,70-90%,2-3%,-0.1 to 0
34.45,2.802,18.41,16.06,-0.6865,-0.6381,-0.0483,2026-03-30,47.400001525878906,51.08000183105469,7.763713474073652,3014518,SEDG,30-40,10-30%,2-3%,<-0.5
47.06,2.942,65.21,16.1,0.2588,0.2681,-0.0094,2026-03-31,51.08000183105469,51.869998931884766,1.5465878475160677,2683797,SEDG,40-50,50-70%,2-3%,0.1 to 0.5
74.68,2.699,72.08,16.9,0.6666,0.2064,0.4602,2026-04-01,51.869998931884766,48.77000045776367,-5.976476842021883,2161479,SEDG,>70,70-90%,2-3%,0.1 to 0.5
36.86,2.837,18.5,10.98,-0.315,-0.3297,0.0146,2026-04-02,48.77000045776367,45.09000015258789,-7.5456228637167495,2255939,SEDG,30-40,10-30%,2-3%,-0.5 to -0.1
11.98,2.766,16.5,22.08,-1.3376,-0.4532,-0.8844,2026-04-06,45.09000015258789,43.77000045776367,-2.927477689858604,2710955,SEDG,<30,10-30%,2-3%,-0.5 to -0.1
26.24,3.047,26.28,19.2,-1.5975,-0.1012,-1.4963,2026-04-07,43.77000045776367,43.5,-0.6168619029926936,4076839,SEDG,<30,10-30%,3-5%,-0.5 to -0.1
40.39,3.352,37.77,9.82,-1.295,0.1549,-1.45,2026-04-08,43.5,41.81999969482422,-3.8620696670707666,3816759,SEDG,40-50,30-50%,3-5%,0.1 to 0.5
35.64,3.422,8.29,8.12,-1.0918,0.0214,-1.1132,2026-04-09,41.81999969482422,41.709999084472656,-0.26303350347747223,3589395,SEDG,30-40,<10%,3-5%,0 to 0.1
36.56,2.781,25.05,9.34,-0.9728,0.0775,-1.0503,2026-04-10,41.709999084472656,43.18000030517578,3.5243376959227968,2679949,SEDG,30-40,10-30%,2-3%,0 to 0.1
61.04,2.23,63.25,8.94,-0.3056,0.2443,-0.5499,2026-04-13,43.18000030517578,42.9900016784668,-0.44001534359926486,2179972,SEDG,60-70,50-70%,2-3%,0.1 to 0.5
56.52,2.626,53.45,7.75,-0.167,0.0607,-0.2277,2026-04-14,42.9900016784668,37.81999969482422,-12.026056715024913,2796749,SEDG,50-60,50-70%,2-3%,0 to 0.1
26.98,3.475,14.97,25.28,-1.5328,-0.5092,-1.0236,2026-04-15,37.81999969482422,38.90999984741211,2.8820734039748386,8103066,SEDG,<30,10-30%,3-5%,<-0.5
27.46,3.054,40.93,23.09,-1.1692,0.0728,-1.242,2026-04-16,38.90999984741211,38.290000915527344,-1.5934179756261324,2708487,SEDG,<30,30-50%,3-5%,0 to 0.1
54.41,2.456,55.47,4.88,-0.8553,0.1717,-1.0271,2026-04-17,38.290000915527344,39.83000183105469,4.021940137647895,3083725,SEDG,50-60,50-70%,2-3%,0.1 to 0.5
57.76,2.361,100.03,6.62,-0.2381,0.3521,-0.5901,2026-04-20,39.83000183105469,40.56999969482422,1.8578906094665726,2554609,SEDG,50-60,,2-3%,0.1 to 0.5
66.81,2.415,70.18,14.22,0.3793,0.2437,0.1356,2026-04-21,40.56999969482422,42.560001373291016,4.9051064664431765,2504919,SEDG,60-70,70-90%,2-3%,0.1 to 0.5
67.53,2.472,76.96,13.86,0.8362,0.205,0.6311,2026-04-22,42.560001373291016,47.380001068115234,11.32518688744466,2665482,SEDG,60-70,70-90%,2-3%,0.1 to 0.5
78.85,3.065,92.14,22.48,1.8638,0.5223,1.3415,2026-04-23,47.380001068115234,45.779998779296875,-3.3769570551890338,5205180,SEDG,>70,>90%,3-5%,>0.5
63.5,3.609,59.72,18.12,1.3905,-0.1162,1.5067,2026-04-24,45.779998779296875,47.400001525878906,3.5386692655716034,3037751,SEDG,60-70,50-70%,3-5%,-0.5 to -0.1
50.08,3.197,66.24,9.43,1.2746,-0.0844,1.359,2026-04-27,47.400001525878906,44.27000045776367,-6.603377568260949,3212910,SEDG,50-60,50-70%,3-5%,-0.1 to 0
43.03,2.939,7.95,10.09,0.1538,-0.5032,0.657,2026-04-28,44.27000045776367,41.58000183105469,-6.0763465075529215,1986163,SEDG,40-50,<10%,2-3%,<-0.5
19.56,2.824,28.84,27.04,-1.2287,-0.5141,-0.7145,2026-04-29,41.58000183105469,42.869998931884766,3.102445993320324,3833331,SEDG,<30,10-30%,2-3%,<-0.5
42.62,2.681,55.17,18.08,-0.5736,0.1965,-0.7701,2026-04-30,42.869998931884766,42.90999984741211,0.093307479645377,2121285,SEDG,40-50,50-70%,2-3%,0.1 to 0.5
59.01,2.427,74.3,10.51,-0.2755,0.1932,-0.4687,2026-05-01,42.90999984741211,41.540000915527344,-3.1927264897610774,1899197,SEDG,50-60,70-90%,2-3%,0.1 to 0.5
42.67,2.762,36.63,8.26,-0.5185,0.0054,-0.5239,2026-05-04,41.540000915527344,44.625,7.426574425807253,2765659,SEDG,40-50,30-50%,2-3%,0 to 0.1
59.58,2.753,91.46,12.43,0.4062,0.4177,-0.0115,2026-05-05,44.625,40.595001220703125,-9.030809589460787,4548344,SEDG,50-60,>90%,2-3%,0.1 to 0.5
46.47,4.016,31.73,15.54,-0.4773,-0.2167,-0.2606,2026-05-06,40.595001220703125,38.630001068115234,-4.8404978285497835,8430848,SEDG,40-50,30-50%,3-5%,-0.5 to -0.1
26.46,3.874,26.91,22.96,-1.1059,-0.2527,-0.8532,2026-05-07,38.630001068115234,41.29999923706055,6.911721706239082,4292559,SEDG,<30,10-30%,3-5%,-0.5 to -0.1
54.55,2.724,80.46,12.15,-0.2268,0.3502,-0.577,2026-05-08,41.29999923706055,41.709999084472656,0.9927357263585623,3553367,SEDG,50-60,70-90%,2-3%,0.1 to 0.5
71.99,2.789,69.02,16.78,0.3577,0.2494,0.1083,2026-05-11,41.709999084472656,40.41999816894531,-3.092785768023598,1989521,SEDG,>70,50-70%,2-3%,0.1 to 0.5
43.36,2.582,40.56,11.54,-0.2453,-0.1151,-0.1302,2026-05-12,40.41999816894531,42.77000045776367,5.813959414337289,1848758,SEDG,40-50,30-50%,2-3%,-0.5 to -0.1
56.7,2.951,71.7,14.08,0.5248,0.2543,0.2705,2026-05-13,42.77000045776367,50.20000076293945,17.371990240011968,3695711,SEDG,50-60,70-90%,2-3%,0.1 to 0.5
85.05,3.664,96.7,32.6,2.0941,0.7247,1.3694,2026-05-14,50.20000076293945,61.71500015258789,22.93824544749703,5503268,SEDG,>70,>90%,3-5%,>0.5
93.02,4.577,89.57,57.87,5.1253,1.3912,3.7341,2026-05-15,61.71500015258789,55.22999954223633,-10.507981194713857,13677763,SEDG,>70,70-90%,3-5%,>0.5
61.71,5.307,53.68,36.28,2.8023,-0.7362,3.5385,2026-05-18,55.22999954223633,54.52000045776367,-1.2855315776884924,6333370,SEDG,60-70,50-70%,5-10%,<-0.5
30.95,4.074,38.02,23.02,1.3168,-0.6147,1.9315,2026-05-19,54.52000045776367,56.20000076293945,3.0814385382796683,4046477,SEDG,30-40,30-50%,3-5%,<-0.5
53.63,3.75,72.16,11.85,1.2965,-0.1204,1.4169,2026-05-20,56.20000076293945,62.93000030517578,11.975087990878386,4514494,SEDG,50-60,70-90%,3-5%,-0.5 to -0.1
80.27,3.772,83.74,28.15,2.7998,0.5385,2.2613,2026-05-21,62.93000030517578,61.90999984741211,-1.6208492814511866,6479710,SEDG,>70,70-90%,3-5%,>0.5
66.54,3.662,62.85,20.51,2.0663,-0.211,2.2773,2026-05-22,61.90999984741211,70.55000305175781,13.95574741663783,3701235,SEDG,60-70,50-70%,3-5%,-0.5 to -0.1
59.98,1.588,,,0.9989,-0.0459,1.0448,2026-03-03,197.52999877929688,197.19000244140625,-0.17212390016289048,1384604,FSLR,50-60,,1-2%,-0.1 to 0
44.11,1.467,33.55,3.6,0.8485,-0.2741,1.1227,2026-03-04,197.19000244140625,191.6699981689453,-2.799332726871473,1672389,FSLR,40-50,30-50%,1-2%,-0.5 to -0.1
36.52,1.42,17.77,7.2,-1.2425,-0.8286,-0.4139,2026-03-05,191.6699981689453,189.10000610351562,-1.3408421192577014,1573540,FSLR,30-40,10-30%,1-2%,<-0.5
23.16,1.301,24.13,8.16,-1.9563,-0.4492,-1.5071,2026-03-06,189.10000610351562,195.3699951171875,3.3157000588564856,1351682,FSLR,<30,10-30%,1-2%,-0.5 to -0.1
59.69,1.408,93.37,4.43,-0.1913,0.6794,-0.8706,2026-03-09,195.3699951171875,197.8000030517578,1.2437979194874549,1752045,FSLR,50-60,>90%,1-2%,>0.5
70.76,1.521,77.29,7.42,1.2684,0.7405,0.528,2026-03-10,197.8000030517578,200.22500610351562,1.2259873682222588,1728356,FSLR,>70,70-90%,1-2%,>0.5
65.41,1.358,71.44,6.07,1.8673,0.2794,1.5878,2026-03-11,200.22500610351562,197.55999755859375,-1.3310068491365512,1228301,FSLR,60-70,70-90%,1-2%,0.1 to 0.5
49.35,1.268,30.53,3.54,0.7547,-0.3975,1.1523,2026-03-12,197.55999755859375,196.0399932861328,-0.7693886876112832,1328032,FSLR,40-50,30-50%,1-2%,-0.5 to -0.1
38.29,1.167,21.86,4.34,-0.1959,-0.5002,0.3043,2026-03-13,196.0399932861328,199.52000427246094,1.7751535939142915,969893,FSLR,30-40,10-30%,1-2%,<-0.5
55.62,1.088,74.67,3.14,0.4917,0.1416,0.3501,2026-03-16,199.52000427246094,200.27000427246094,0.37590215714702335,584046,FSLR,50-60,70-90%,1-2%,0.1 to 0.5
65.78,1.003,76.74,3.46,0.6367,0.1085,0.5282,2026-03-17,200.27000427246094,197.80999755859375,-1.2283450648557515,771458,FSLR,60-70,70-90%,1-2%,0.1 to 0.5
39.26,0.93,-0.37,1.46,0.1902,-0.2269,0.4171,2026-03-18,197.80999755859375,199.5800018310547,0.8948002094467666,743920,FSLR,30-40,,<1%,-0.5 to -0.1
47.16,1.002,64.57,2.71,0.039,0.0579,-0.0189,2026-03-19,199.5800018310547,192.9499969482422,-3.3219785659811873,901534,FSLR,40-50,50-70%,1-2%,0 to 0.1
37.17,1.339,19.62,5.93,-1.6164,-0.6345,-0.9819,2026-03-20,192.9499969482422,189.8699951171875,-1.5962694375584174,1741404,FSLR,30-40,10-30%,1-2%,<-0.5
22.72,1.511,25.32,7.65,-2.265,-0.309,-1.956,2026-03-23,189.8699951171875,192.74000549316406,1.5115660450747859,1907101,FSLR,<30,10-30%,1-2%,-0.5 to -0.1
49.37,1.434,68.14,3.52,-0.9322,0.5665,-1.4987,2026-03-24,192.74000549316406,193.55999755859375,0.4254394739335865,1754844,FSLR,40-50,50-70%,1-2%,>0.5
62.79,1.257,62.52,4.97,0.1441,0.4451,-0.301,2026-03-25,193.55999755859375,185.75,-4.034923360768039,987144,FSLR,60-70,50-70%,1-2%,0.1 to 0.5
22.8,1.196,-2.35,6.3,-1.652,-0.7859,-0.8661,2026-03-26,185.75,190.27000427246094,2.4333804966142347,1185987,FSLR,<30,,1-2%,<-0.5
43.3,1.479,41.08,6.58,-0.8915,0.0058,-0.8973,2026-03-27,190.27000427246094,184.5399932861328,-3.0115156659811237,1886787,FSLR,40-50,30-50%,1-2%,0 to 0.1
47.53,1.668,21.2,6.69,-2.1147,-0.5077,-1.607,2026-03-30,184.5399932861328,197.25,6.887399575310527,1418014,FSLR,40-50,10-30%,1-2%,<-0.5
66.22,1.514,88.26,9.61,1.2899,1.3372,-0.0474,2026-03-31,197.25,199.36500549316406,1.07224613088166,1748066,FSLR,60-70,70-90%,1-2%,>0.5
85.65,1.336,74.89,12.76,2.5223,0.6621,1.8602,2026-04-01,199.36500549316406,195.27000427246094,-2.054022074021178,1389634,FSLR,>70,70-90%,1-2%,>0.5
41.91,1.086,29.39,4.06,1.1079,-0.5172,1.6251,2026-04-02,195.27000427246094,195.5500030517578,0.1433905736521579,1376357,FSLR,40-50,10-30%,1-2%,<-0.5
32.62,1.0,31.33,3.61,0.4241,-0.4008,0.8249,2026-04-06,195.5500030517578,192.39999389648438,-1.6108458737480569,1225467,FSLR,30-40,30-50%,<1%,-0.5 to -0.1
38.76,1.063,30.75,4.78,-0.9031,-0.4882,-0.4149,2026-04-07,192.39999389648438,200.67999267578125,4.3035338055944505,1521052,FSLR,30-40,30-50%,1-2%,-0.5 to -0.1
61.89,1.233,81.17,8.16,1.5458,0.7493,0.7965,2026-04-08,200.67999267578125,197.1999969482422,-1.7341019805404034,1149993,FSLR,60-70,70-90%,1-2%,>0.5
61.66,1.198,49.27,8.66,0.9991,-0.2802,1.2792,2026-04-09,197.1999969482422,203.52000427246094,3.2048719178618956,830667,FSLR,60-70,30-50%,1-2%,-0.5 to -0.1
58.62,1.143,75.89,4.79,2.0337,0.3276,1.7061,2026-04-10,203.52000427246094,200.25999450683594,-1.6018129408353787,1407949,FSLR,50-60,70-90%,1-2%,0.1 to 0.5
57.85,1.287,40.02,4.97,0.7703,-0.5316,1.3019,2026-04-13,200.25999450683594,200.60000610351562,0.1697850823960234,1307182,FSLR,50-60,30-50%,1-2%,<-0.5
43.36,1.415,41.93,4.94,-0.1604,-0.512,0.3516,2026-04-14,200.60000610351562,195.08999633789062,-2.7467645054714884,2249012,FSLR,40-50,30-50%,1-2%,<-0.5
37.15,1.904,6.63,4.47,-1.0796,-0.5788,-0.5009,2026-04-15,195.08999633789062,191.55999755859375,-1.809420700989206,3241882,FSLR,30-40,<10%,1-2%,<-0.5
26.3,1.941,23.95,7.81,-2.4551,-0.5752,-1.8799,2026-04-16,191.55999755859375,190.41000366210938,-0.600330920411829,2267561,FSLR,<30,10-30%,1-2%,<-0.5
35.72,1.445,29.71,5.9,-2.1074,-0.0225,-2.0849,2026-04-17,190.41000366210938,192.5500030517578,1.123890209805345,2473747,FSLR,30-40,10-30%,1-2%,-0.1 to 0
54.81,1.186,71.82,2.48,-1.0051,0.4518,-1.4569,2026-04-20,192.5500030517578,186.72900390625,-3.0231103886002586,1620278,FSLR,50-60,70-90%,1-2%,0.1 to 0.5
35.38,1.229,1.9,4.28,-1.7501,-0.3251,-1.425,2026-04-21,186.72900390625,188.74000549316406,1.076962627575373,1437528,FSLR,30-40,<10%,1-2%,-0.5 to -0.1
38.17,1.316,32.78,4.32,-1.0923,0.1316,-1.2239,2026-04-22,188.74000549316406,196.13999938964844,3.920734174585161,1662502,FSLR,30-40,30-50%,1-2%,0.1 to 0.5
70.42,1.493,89.7,6.75,1.0286,0.9236,0.1051,2026-04-23,196.13999938964844,193.6199951171875,-1.2847987561449559,1971297,FSLR,>70,70-90%,1-2%,>0.5
61.03,1.439,63.04,5.39,0.4749,0.1015,0.3735,2026-04-24,193.6199951171875,197.52000427246094,2.014259505023208,1248236,FSLR,60-70,50-70%,1-2%,0.1 to 0.5
53.52,1.217,86.34,4.57,1.3042,0.4731,0.831,2026-04-27,197.52000427246094,195.8300018310547,-0.85561077604831,1711238,FSLR,50-60,70-90%,1-2%,0.1 to 0.5
56.84,1.1,60.91,4.42,1.0643,-0.0018,1.0661,2026-04-28,195.8300018310547,190.63999938964844,-2.650259098646046,1424705,FSLR,50-60,50-70%,1-2%,-0.1 to 0
31.82,1.29,28.9,7.39,-1.2019,-0.7997,-0.4022,2026-04-29,190.63999938964844,201.41000366210938,5.649393782491652,1414514,FSLR,30-40,10-30%,1-2%,<-0.5
60.03,1.547,84.22,9.75,1.8572,1.1759,0.6813,2026-04-30,201.41000366210938,211.83999633789062,5.178487903351048,2649095,FSLR,60-70,70-90%,1-2%,>0.5
76.21,2.178,76.95,20.21,5.4579,1.5086,3.9493,2026-05-01,211.83999633789062,211.47999572753906,-0.16993986809618056,4629504,FSLR,>70,70-90%,2-3%,>0.5
63.1,2.302,66.21,11.24,3.6949,-0.2869,3.9818,2026-05-04,211.47999572753906,219.30999755859375,3.7024787163049133,2637696,FSLR,60-70,50-70%,2-3%,-0.5 to -0.1
63.68,1.666,81.9,8.44,4.7953,0.2872,4.5081,2026-05-05,219.30999755859375,218.02999877929688,-0.5836481663153092,2783114,FSLR,60-70,70-90%,1-2%,0.1 to 0.5
66.17,1.439,64.51,8.16,3.383,-0.5743,3.9572,2026-05-06,218.02999877929688,214.6699981689453,-1.5410726180633327,2001099,FSLR,60-70,50-70%,1-2%,<-0.5
37.05,1.398,21.64,4.06,1.249,-1.0894,2.3384,2026-05-07,214.6699981689453,220.0399932861328,2.501511698416903,2158327,FSLR,30-40,10-30%,1-2%,<-0.5
55.2,1.526,86.71,4.03,1.5362,0.0374,1.4988,2026-05-08,220.0399932861328,233.19000244140625,5.976190491050226,1639646,FSLR,50-60,70-90%,1-2%,0 to 0.1
80.87,1.882,81.59,15.73,5.3523,1.273,4.0793,2026-05-11,233.19000244140625,228.05999755859375,-2.199924880613835,3599008,FSLR,>70,70-90%,1-2%,>0.5
60.42,2.165,54.77,11.61,3.0338,-0.6063,3.6401,2026-05-12,228.05999755859375,234.69000244140625,2.907131874851965,2354804,FSLR,60-70,50-70%,2-3%,<-0.5
52.42,1.758,62.39,7.07,3.826,-0.1139,3.9399,2026-05-13,234.69000244140625,231.69000244140625,-1.2782819757092057,2307005,FSLR,50-60,50-70%,1-2%,-0.5 to -0.1
55.82,1.624,47.73,6.85,1.7478,-0.8203,2.5681,2026-05-14,231.69000244140625,233.3300018310547,0.7078421046947003,1519800,FSLR,50-60,30-50%,1-2%,<-0.5
47.8,1.784,48.85,5.15,1.5125,-0.1387,1.6512,2026-05-15,233.3300018310547,233.74000549316406,0.1757183640731519,2037876,FSLR,40-50,30-50%,1-2%,-0.5 to -0.1
53.89,1.785,70.19,3.79,0.4387,-0.2827,0.7214,2026-05-18,233.74000549316406,221.72999572753906,-5.138191787189051,1717635,FSLR,50-60,70-90%,1-2%,-0.5 to -0.1
30.9,1.756,7.23,7.82,-1.933,-0.9657,-0.9673,2026-05-19,221.72999572753906,237.88999938964844,7.288145029311566,1510394,FSLR,30-40,<10%,1-2%,<-0.5
55.63,1.742,91.1,8.95,1.4455,1.3893,0.0562,2026-05-20,237.88999938964844,248.74000549316406,4.560934100362912,2004196,FSLR,50-60,>90%,1-2%,>0.5
89.37,2.185,84.32,16.66,5.0113,1.6575,3.3537,2026-05-21,248.74000549316406,257.8800048828125,3.674519252151276,3883216,FSLR,>70,70-90%,2-3%,>0.5
86.53,2.075,82.88,14.35,6.849,1.0315,5.8175,2026-05-22,257.8800048828125,269.95001220703125,4.6804742886924044,2116547,FSLR,>70,70-90%,2-3%,>0.5
25.12,3.184,,,-0.2475,-0.0777,-0.1698,2026-03-03,11.529999732971191,12.15999984741211,5.464008057514258,16043191,RUN,<30,,3-5%,-0.1 to 0
43.59,2.718,55.85,10.07,-0.0656,0.0489,-0.1146,2026-03-04,12.15999984741211,11.770000457763672,-3.2072318630122165,14364542,RUN,40-50,50-70%,2-3%,0 to 0.1
54.29,2.868,35.35,8.97,-0.136,-0.0136,-0.1224,2026-03-05,11.770000457763672,11.329999923706055,-3.7383221490648766,9876038,RUN,50-60,30-50%,2-3%,-0.1 to 0
30.47,2.814,0.43,9.22,-0.1653,-0.0264,-0.1389,2026-03-06,11.329999923706055,11.3149995803833,-0.13239491106586954,11207370,RUN,30-40,<10%,2-3%,-0.1 to 0
38.3,2.629,36.04,11.13,-0.2396,-0.0111,-0.2285,2026-03-09,11.3149995803833,12.140000343322754,7.291213376355299,10632586,RUN,30-40,30-50%,2-3%,-0.1 to 0
71.54,2.386,91.25,12.93,0.0399,0.1258,-0.0858,2026-03-10,12.140000343322754,12.640000343322754,4.118616028499611,12431616,RUN,>70,>90%,2-3%,0.1 to 0.5
75.83,2.473,78.42,21.69,0.2589,0.0936,0.1653,2026-03-11,12.640000343322754,11.970000267028809,-5.300633371010011,10868852,RUN,>70,70-90%,2-3%,0 to 0.1
46.98,2.701,35.82,12.01,0.0424,-0.0638,0.1062,2026-03-12,11.970000267028809,12.149999618530273,1.5037539472515293,9182405,RUN,40-50,30-50%,2-3%,-0.1 to 0
39.74,2.48,41.86,10.04,0.051,-0.0231,0.0741,2026-03-13,12.149999618530273,12.779999732971191,5.185186289883403,7623016,RUN,30-40,30-50%,2-3%,-0.1 to 0
64.8,2.417,76.7,12.93,0.2044,0.0398,0.1645,2026-03-16,12.779999732971191,13.289999961853027,3.990612202957111,5459023,RUN,60-70,70-90%,2-3%,0 to 0.1
77.85,2.107,86.43,12.41,0.2634,0.0363,0.2271,2026-03-17,13.289999961853027,12.800000190734863,-3.6869809821266752,5825517,RUN,>70,70-90%,2-3%,0 to 0.1
50.69,1.948,24.75,5.69,0.1675,-0.0518,0.2193,2026-03-18,12.800000190734863,13.0649995803833,2.0703077007784287,4476902,RUN,50-60,10-30%,1-2%,-0.1 to 0
44.64,2.141,62.06,9.73,0.0297,-0.0288,0.0585,2026-03-19,13.0649995803833,12.239999771118164,-6.314579684364086,4757407,RUN,40-50,50-70%,2-3%,-0.1 to 0
38.44,2.411,21.99,11.77,-0.1218,-0.0742,-0.0477,2026-03-20,12.239999771118164,12.350000381469727,0.8986978137950796,8004054,RUN,30-40,10-30%,2-3%,-0.1 to 0
37.12,2.621,37.52,7.8,-0.0795,-0.0008,-0.0787,2026-03-23,12.350000381469727,12.744999885559082,3.1983764525385983,7325142,RUN,30-40,30-50%,2-3%,-0.1 to 0
58.71,2.633,69.08,8.48,0.0621,0.0513,0.0108,2026-03-24,12.744999885559082,13.045000076293945,2.3538657781769334,6555017,RUN,50-60,50-70%,2-3%,0 to 0.1
67.84,2.177,71.57,9.2,0.1321,0.0316,0.1006,2026-03-25,13.045000076293945,12.399999618530273,-4.944426630826937,5525407,RUN,60-70,70-90%,2-3%,0 to 0.1
37.81,2.112,0.59,7.29,-0.0396,-0.0797,0.0401,2026-03-26,12.399999618530273,12.609999656677246,1.693548746833451,4793904,RUN,30-40,<10%,2-3%,-0.1 to 0
33.07,1.942,37.47,8.43,-0.0596,-0.0192,-0.0404,2026-03-27,12.609999656677246,12.130000114440918,-3.8064992490476346,4749959,RUN,30-40,30-50%,1-2%,-0.1 to 0
39.93,2.065,5.22,6.51,-0.1374,-0.053,-0.0844,2026-03-30,12.130000114440918,13.569999694824219,11.871389668570265,7117361,RUN,30-40,<10%,2-3%,-0.1 to 0
69.51,2.282,93.95,14.63,0.2026,0.135,0.0677,2026-03-31,13.569999694824219,14.149999618530273,4.27413365327689,7186344,RUN,60-70,>90%,2-3%,0.1 to 0.5
88.7,2.225,78.77,23.03,0.4024,0.0926,0.3098,2026-04-01,14.149999618530273,13.489999771118164,-4.664310001449046,8008187,RUN,>70,70-90%,2-3%,0 to 0.1
48.1,2.301,33.83,10.0,0.1824,-0.0804,0.2627,2026-04-02,13.489999771118164,13.229999542236328,-1.927355324634561,6747705,RUN,40-50,30-50%,2-3%,-0.1 to 0
25.0,2.137,19.71,10.19,0.0026,-0.0856,0.0883,2026-04-06,13.229999542236328,13.210000038146973,-0.15116783659370192,5783911,RUN,<30,10-30%,2-3%,-0.1 to 0
39.71,1.742,38.15,7.07,-0.06,-0.027,-0.0331,2026-04-07,13.210000038146973,13.880000114440918,5.071915778646208,5032609,RUN,30-40,30-50%,1-2%,-0.1 to 0
67.11,2.141,84.11,10.1,0.134,0.0631,0.0709,2026-04-08,13.880000114440918,13.329999923706055,-3.9625373645540307,6502481,RUN,60-70,70-90%,2-3%,0 to 0.1
52.96,2.127,37.54,9.47,0.0013,-0.0507,0.052,2026-04-09,13.329999923706055,13.265000343322754,-0.48761876035502416,5547827,RUN,50-60,30-50%,2-3%,-0.1 to 0
26.97,1.515,18.31,6.56,-0.0246,-0.0258,0.0013,2026-04-10,13.265000343322754,12.760000228881836,-3.807011695217344,3714809,RUN,<30,10-30%,1-2%,-0.1 to 0
33.37,1.968,9.4,8.82,-0.1802,-0.076,-0.1042,2026-04-13,12.760000228881836,12.444999694824219,-2.4686561787406913,8294332,RUN,30-40,<10%,1-2%,-0.1 to 0
35.38,2.35,7.65,10.7,-0.2037,-0.0512,-0.1525,2026-04-14,12.444999694824219,12.095000267028809,-2.8123699186667905,9954968,RUN,30-40,<10%,2-3%,-0.1 to 0
35.76,2.306,18.36,12.93,-0.3175,-0.0536,-0.2639,2026-04-15,12.095000267028809,12.100000381469727,0.04134034171581202,12039936,RUN,30-40,10-30%,2-3%,-0.1 to 0
37.45,2.14,39.04,13.18,-0.2831,0.02,-0.3031,2026-04-16,12.100000381469727,12.420000076293945,2.644625493684072,10069303,RUN,30-40,30-50%,2-3%,0 to 0.1
62.17,1.783,84.97,6.46,-0.0929,0.0804,-0.1734,2026-04-17,12.420000076293945,12.164999961853027,-2.0531410054307253,8901422,RUN,60-70,70-90%,1-2%,0 to 0.1
52.19,1.615,48.31,5.76,-0.073,0.0309,-0.1039,2026-04-20,12.164999961853027,11.770000457763672,-3.2470160733908293,6587650,RUN,50-60,30-50%,1-2%,0 to 0.1
27.59,1.738,0.03,6.41,-0.1327,-0.0289,-0.1038,2026-04-21,11.770000457763672,12.704999923706055,7.943920387238745,8545424,RUN,<30,<10%,1-2%,-0.1 to 0
66.57,1.902,96.24,8.46,0.0701,0.0807,-0.0106,2026-04-22,12.704999923706055,12.944999694824219,1.889018280671939,8990851,RUN,60-70,>90%,1-2%,0 to 0.1
89.84,2.019,82.9,12.34,0.1742,0.0595,0.1147,2026-04-23,12.944999694824219,12.720000267028809,-1.7381184480473322,6826623,RUN,>70,70-90%,2-3%,0 to 0.1
50.65,1.816,57.44,4.86,0.104,-0.0097,0.1137,2026-04-24,12.720000267028809,13.039999961853027,2.5157208184474866,4943027,RUN,50-60,50-70%,1-2%,-0.1 to 0
