RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker
72.14,1.634,60.64,11.4,18.4094,-1.8345,20.244,2026-05-08,1232.4200439453125,1227.0799560546875,-0.4333009607284444,231131,GWW
43.21,0.862,36.14,3.43,10.2383,-3.6053,13.8437,2026-05-11,1227.0799560546875,1238.18505859375,0.9050023581810951,190029,GWW
55.43,0.764,84.92,1.94,8.9502,-1.4628,10.4129,2026-05-12,1238.18505859375,1252.8599853515625,1.1851965629822159,224159,GWW
75.15,0.657,93.05,3.16,9.6226,0.1184,9.5042,2026-05-13,1252.8599853515625,1284.3399658203125,2.5126495248323,174576,GWW
93.86,0.704,93.49,5.71,15.3031,2.2827,13.0204,2026-05-14,1284.3399658203125,1272.469970703125,-0.9242097445442354,267655,GWW
65.67,0.816,66.14,4.06,9.4995,-1.7662,11.2657,2026-05-15,1272.469970703125,1265.030029296875,-0.5846850281377547,220174,GWW
31.43,0.791,28.33,1.87,5.1463,-2.2555,7.4018,2026-05-18,1265.030029296875,1245.260009765625,-1.5628102948859302,167796,GWW
32.01,0.894,6.77,2.88,-1.589,-3.0827,1.4937,2026-05-19,1245.260009765625,1243.030029296875,-0.17907749797326789,167216,GWW
34.08,0.781,21.06,3.0,-3.3039,-1.3433,-1.9607,2026-05-20,1243.030029296875,1239.06005859375,-0.31937850329896156,151612,GWW
42.84,0.733,27.31,2.18,-4.7433,-0.5043,-4.239,2026-05-21,1239.06005859375,1248.3699951171875,0.7513708846368372,139196,GWW
54.33,0.771,58.04,2.3,-0.0973,1.4377,-1.535,2026-05-22,1248.3699951171875,1251.9749755859375,0.2887750012296353,185546,GWW
30.05,1.662,,,-0.3374,-0.0897,-0.2477,2026-03-03,35.2599983215332,34.43000030517578,-2.3539366303671816,11312681,HAL
29.1,1.459,23.41,7.76,-0.4926,-0.0589,-0.4337,2026-03-04,34.43000030517578,34.15999984741211,-0.7842011483313427,12927016,HAL
33.23,1.284,35.88,6.49,-0.5031,0.0063,-0.5094,2026-03-05,34.15999984741211,34.05500030517578,-0.30737571049574974,18046688,HAL
43.22,1.237,43.36,2.76,-0.3267,0.0715,-0.3982,2026-03-06,34.05500030517578,34.63999938964844,1.7178067221562898,15383206,HAL
62.83,1.129,100.57,3.09,-0.0959,0.132,-0.2279,2026-03-09,34.63999938964844,35.334999084472656,2.006350193620121,15381794,HAL
73.02,1.193,87.53,6.04,0.1937,0.1392,0.0545,2026-03-10,35.334999084472656,35.91999816894531,1.655579735757584,16373345,HAL
69.39,1.301,85.54,6.53,0.3338,0.0878,0.246,2026-03-11,35.91999816894531,34.84000015258789,-3.0066761453544144,12390831,HAL
42.58,1.4,4.45,3.32,0.1052,-0.0906,0.1958,2026-03-12,34.84000015258789,33.70000076293945,-3.272099267094175,15219673,HAL
16.77,1.426,7.85,8.33,-0.3032,-0.1862,-0.1171,2026-03-13,33.70000076293945,34.15999984741211,1.3649824156043433,15807915,HAL
37.22,1.156,38.69,6.64,-0.2484,-0.0091,-0.2393,2026-03-16,34.15999984741211,35.630001068115234,4.303282281233645,17335235,HAL
80.83,1.096,82.48,9.03,0.2528,0.1793,0.0735,2026-03-17,35.630001068115234,36.220001220703125,1.6559083213608883,17362706,HAL
81.89,1.163,76.64,9.72,0.4049,0.0991,0.3058,2026-03-18,36.220001220703125,36.95000076293945,2.0154597394631324,13575024,HAL
76.72,1.19,83.58,6.16,0.5321,0.0551,0.477,2026-03-19,36.95000076293945,36.54499816894531,-1.0960827757285352,16230398,HAL
57.51,1.201,43.6,4.09,0.3607,-0.0905,0.4512,2026-03-20,36.54499816894531,37.5,2.6132217236399136,17788881,HAL
57.97,1.258,86.92,3.32,0.3928,-0.0171,0.4098,2026-03-23,37.5,38.119998931884766,1.65333048502605,10909625,HAL
71.26,1.227,75.84,6.36,0.4971,0.0101,0.487,2026-03-24,38.119998931884766,38.654998779296875,1.4034623882547281,8100591,HAL
78.8,0.893,74.39,5.93,0.5099,-0.0112,0.5211,2026-03-25,38.654998779296875,38.79499816894531,0.3621766759010159,7616288,HAL
62.3,0.935,51.33,5.48,0.5232,-0.0463,0.5694,2026-03-26,38.79499816894531,40.415000915527344,4.175803126803124,15316264,HAL
71.73,1.091,86.63,6.7,0.6384,0.0239,0.6146,2026-03-27,40.415000915527344,39.27000045776367,-2.833107588335515,13439606,HAL
56.48,1.308,19.58,4.39,0.2959,-0.1724,0.4683,2026-03-30,39.27000045776367,38.994998931884766,-0.7002839894913682,13158875,HAL
32.77,1.527,10.37,5.05,0.0298,-0.1834,0.2132,2026-03-31,38.994998931884766,38.0,-2.5516065114472686,15659515,HAL
36.99,1.466,21.26,9.02,-0.3896,-0.1871,-0.2025,2026-04-01,38.0,38.16999816894531,0.4473636024876715,14995014,HAL
39.62,1.323,38.47,6.93,-0.293,-0.0046,-0.2883,2026-04-02,38.16999816894531,37.82500076293945,-0.9038444394963152,11814856,HAL
46.07,1.041,29.33,2.67,-0.2864,0.0087,-0.2952,2026-04-06,37.82500076293945,38.720001220703125,2.366161109613474,9237323,HAL
65.63,0.919,105.67,2.89,-0.0376,0.1316,-0.1692,2026-04-07,38.720001220703125,37.79999923706055,-2.3760381059870994,12327345,HAL
49.66,1.518,44.95,4.34,-0.1943,0.0015,-0.1959,2026-04-08,37.79999923706055,37.66999816894531,-0.34391817655852197,19852766,HAL
37.07,1.491,41.97,4.78,-0.1621,0.0107,-0.1729,2026-04-09,37.66999816894531,37.595001220703125,-0.19908933338895762,9874991,HAL
45.47,0.945,47.7,2.53,-0.0923,0.0353,-0.1276,2026-04-10,37.595001220703125,38.599998474121094,2.6732204303388407,9914551,HAL
66.49,0.922,93.94,4.26,0.1408,0.0934,0.0474,2026-04-13,38.599998474121094,37.52000045776367,-2.7979224327728813,10727572,HAL
48.83,1.059,22.32,3.86,-0.0681,-0.0685,0.0005,2026-04-14,37.52000045776367,37.540000915527344,0.053306123453245036,7093579,HAL
22.68,0.918,26.36,3.88,-0.0843,-0.0233,-0.061,2026-04-15,37.540000915527344,38.130001068115234,1.5716572674452367,6911663,HAL
65.56,0.882,90.54,2.25,0.0475,0.0474,0.0001,2026-04-16,38.130001068115234,37.130001068115234,-2.6226067977643264,7161805,HAL
45.59,1.478,29.59,5.54,-0.1976,-0.0545,-0.1431,2026-04-17,37.130001068115234,36.67499923706055,-1.2254290815127744,12315839,HAL
35.89,1.669,22.03,6.26,-0.2397,-0.0543,-0.1854,2026-04-20,36.67499923706055,38.13999938964844,3.994547193084852,21080075,HAL
64.65,1.33,79.01,6.25,0.1592,0.1304,0.0288,2026-04-21,38.13999938964844,39.11000061035156,2.5432649088253267,17672279,HAL
85.9,1.254,74.68,9.91,0.4728,0.126,0.3468,2026-04-22,39.11000061035156,39.654998779296875,1.3935007937613264,13804747,HAL
70.9,1.15,67.4,7.46,0.5752,0.0367,0.5385,2026-04-23,39.654998779296875,40.34000015258789,1.7274023310489772,12250358,HAL
69.83,1.105,86.31,4.02,0.5083,-0.0077,0.5161,2026-04-24,40.34000015258789,40.119998931884766,-0.5453674265517128,12570307,HAL
63.78,0.902,52.01,2.67,0.392,-0.0659,0.4578,2026-04-27,40.119998931884766,40.80500030517578,1.7073813348150946,9220004,HAL
66.09,0.747,89.62,2.8,0.3645,-0.0232,0.3877,2026-04-28,40.80500030517578,41.81999969482422,2.48743875029378,8228026,HAL
92.93,0.825,99.54,4.99,0.4954,0.0541,0.4413,2026-04-29,41.81999969482422,42.29499816894531,1.1358165413374754,9879043,HAL
84.65,0.787,84.11,6.02,0.5602,0.0273,0.5328,2026-04-30,42.29499816894531,41.654998779296875,-1.5131798495226056,9431905,HAL
46.72,0.809,40.83,3.08,0.283,-0.1032,0.3863,2026-05-01,41.654998779296875,41.98500061035156,0.7922262410885006,7972699,HAL
43.14,0.799,60.94,2.24,0.2051,-0.0478,0.2529,2026-05-04,41.98500061035156,41.71500015258789,-0.6430878976743437,5988857,HAL
51.72,0.72,30.75,1.53,0.1481,-0.0462,0.1943,2026-05-05,41.71500015258789,40.400001525878906,-3.152339978182661,5081196,HAL
23.54,1.058,20.26,7.7,-0.3485,-0.181,-0.1675,2026-05-06,40.400001525878906,39.119998931884766,-3.1683231327954586,9401769,HAL
18.55,1.303,22.59,11.57,-0.6495,-0.1281,-0.5214,2026-05-07,39.119998931884766,39.83000183105469,1.8149358858781328,9948733,HAL
42.86,1.062,49.34,5.38,-0.2735,0.1093,-0.3828,2026-05-08,39.83000183105469,40.2599983215332,1.0795793891810845,6516406,HAL
70.8,0.876,70.34,4.76,-0.0739,0.1121,-0.186,2026-05-11,40.2599983215332,41.720001220703125,3.6264355688982564,4937637,HAL
87.49,0.871,102.87,5.66,0.2961,0.197,0.0992,2026-05-12,41.720001220703125,41.01499938964844,-1.6898413480986085,11090900,HAL
61.53,1.028,57.42,4.85,0.2077,0.0003,0.2074,2026-05-13,41.01499938964844,41.290000915527344,0.6704901376843875,6354216,HAL
40.27,0.885,60.69,2.56,0.1784,-0.01,0.1884,2026-05-14,41.290000915527344,41.755001068115234,1.1261810178672782,4046867,HAL
74.03,0.7,113.56,2.04,0.1885,0.0123,0.1762,2026-05-15,41.755001068115234,42.779998779296875,2.4547902884963557,6835150,HAL
77.86,0.921,87.13,6.43,0.4729,0.1003,0.3725,2026-05-18,42.779998779296875,42.97999954223633,0.4675099781354941,9191732,HAL
71.7,0.978,70.32,6.62,0.4942,0.0188,0.4754,2026-05-19,42.97999954223633,42.29999923706055,-1.5821319507170917,6353574,HAL
38.53,0.981,7.17,2.45,0.19,-0.132,0.3219,2026-05-20,42.29999923706055,41.94499969482422,-0.8392424317712477,10879591,HAL
24.82,1.15,21.19,4.4,-0.068,-0.1314,0.0635,2026-05-21,41.94499969482422,41.459999084472656,-1.156277539349726,8862472,HAL
33.97,1.094,26.46,4.6,-0.2392,-0.0735,-0.1657,2026-05-22,41.459999084472656,41.28010177612305,-0.4339057219540199,7003533,HAL
52.56,1.119,,,0.0887,-0.0151,0.1038,2026-03-03,97.61000061035156,97.12000274658203,-0.5019955544571242,857602,HAS
39.64,1.039,40.16,3.88,-0.0926,-0.0476,-0.045,2026-03-04,97.12000274658203,95.32099914550781,-1.8523512666782094,1138354,HAS
27.72,0.79,17.06,3.95,-0.5699,-0.1965,-0.3734,2026-03-05,95.32099914550781,94.44999694824219,-0.9137568899545756,777399,HAS
27.87,0.826,30.35,5.23,-0.788,-0.0594,-0.7286,2026-03-06,94.44999694824219,95.77999877929688,1.4081544457682948,1061854,HAS
52.57,1.062,83.87,4.18,-0.4746,0.2573,-0.7319,2026-03-09,95.77999877929688,95.11000061035156,-0.6995178299063931,971068,HAS
53.67,1.101,61.94,4.48,-0.0077,0.201,-0.2087,2026-03-10,95.11000061035156,94.27999877929688,-0.8726756657851942,650748,HAS
34.79,0.865,37.38,3.7,-0.2622,-0.0356,-0.2266,2026-03-11,94.27999877929688,95.11000061035156,0.8803583387794411,786028,HAS
50.0,1.206,49.42,3.63,0.1195,0.1015,0.018,2026-03-12,95.11000061035156,93.41000366210938,-1.7874008383269469,2545820,HAS
45.55,1.275,16.36,3.85,-0.3238,-0.1721,-0.1517,2026-03-13,93.41000366210938,92.83999633789062,-0.6102208563021017,1058522,HAS
16.66,0.747,16.08,4.34,-0.4876,-0.1087,-0.3788,2026-03-16,92.83999633789062,93.27999877929688,0.4739362976759143,798398,HAS
48.44,0.631,27.72,1.75,-0.3146,0.0185,-0.3331,2026-03-17,93.27999877929688,91.62999725341797,-1.7688695834815138,697748,HAS
39.62,0.732,17.71,4.12,-0.709,-0.1224,-0.5866,2026-03-18,91.62999725341797,91.36000061035156,-0.29465966513093633,731303,HAS
33.78,0.858,32.66,4.76,-0.6912,0.0071,-0.6984,2026-03-19,91.36000061035156,91.12000274658203,-0.2626946827563148,751073,HAS
43.53,0.776,34.74,1.4,-0.5304,0.0758,-0.6062,2026-03-20,91.12000274658203,93.0,2.063210268602078,1449642,HAS
63.01,0.876,69.07,5.47,0.2922,0.2719,0.0203,2026-03-23,93.0,92.55000305175781,-0.48386768628192467,1334714,HAS
60.17,0.95,47.62,4.84,0.1664,-0.0287,0.1951,2026-03-24,92.55000305175781,92.20500183105469,-0.3727727815526771,655612,HAS
38.97,0.81,18.95,2.63,-0.0308,-0.0823,0.0515,2026-03-25,92.20500183105469,91.16999816894531,-1.1225027293050638,793743,HAS
32.03,0.78,10.28,3.0,-0.3532,-0.1721,-0.1811,2026-03-26,91.16999816894531,88.55999755859375,-2.862784537425378,893638,HAS
9.0,0.919,0.9,5.74,-0.9127,-0.3025,-0.6102,2026-03-27,88.55999755859375,89.37999725341797,0.9259256068539168,1252368,HAS
35.61,1.071,31.97,4.63,-0.7361,0.0012,-0.7373,2026-03-30,89.37999725341797,93.61000061035156,4.732606273124307,1491601,HAS
81.68,1.126,95.39,7.35,0.4996,0.5341,-0.0346,2026-03-31,93.61000061035156,89.38999938964844,-4.508066652267995,1634003,HAS
50.05,1.532,33.24,7.46,-0.4246,-0.2215,-0.2031,2026-04-01,89.38999938964844,90.16000366210938,0.8613986773895244,2963381,HAS
31.43,1.363,45.94,7.4,-0.3228,0.046,-0.3688,2026-04-02,90.16000366210938,90.41999816894531,0.28837011565605586,1335371,HAS
60.38,0.845,96.78,2.11,-0.1231,0.1327,-0.2558,2026-04-06,90.41999816894531,89.41000366210938,-1.1170034586251765,1492811,HAS
39.44,0.791,28.57,1.49,-0.1899,-0.0007,-0.1892,2026-04-07,89.41000366210938,93.87999725341797,4.9994334059097145,1005860,HAS
75.29,1.038,89.99,7.99,0.955,0.4355,0.5195,2026-04-08,93.87999725341797,93.06999969482422,-0.8628010037188827,1129517,HAS
72.73,0.986,63.34,7.87,0.7944,-0.003,0.7974,2026-04-09,93.06999969482422,91.7300033569336,-1.439772582233223,1395062,HAS
31.34,0.8,26.94,4.25,0.0674,-0.2718,0.3392,2026-04-10,91.7300033569336,92.5,0.8394163467652316,1412261,HAS
45.31,0.801,59.49,3.53,0.129,-0.0115,0.1405,2026-04-13,92.5,92.7699966430664,0.29188826277448676,1007716,HAS
60.63,0.716,65.12,3.78,0.3474,0.032,0.3154,2026-04-14,92.7699966430664,93.93000030517578,1.250408218265342,1198426,HAS
69.27,0.769,82.49,3.2,0.46,0.0831,0.3769,2026-04-15,93.93000030517578,93.36000061035156,-0.6068345501674677,2744856,HAS
54.79,1.003,45.79,2.18,0.3384,-0.0442,0.3825,2026-04-16,93.36000061035156,97.16000366210938,4.070268880585748,1179188,HAS
65.49,1.117,79.73,7.98,1.2054,0.2512,0.9542,2026-04-17,97.16000366210938,95.38999938964844,-1.821741669150645,1082243,HAS
62.55,0.926,45.68,6.31,0.5095,-0.25,0.7595,2026-04-20,95.38999938964844,91.11000061035156,-4.486842233653832,945636,HAS
21.78,1.524,1.09,8.76,-0.6668,-0.6521,-0.0147,2026-04-21,91.11000061035156,90.58000183105469,-0.581713067441969,3925171,HAS
29.58,1.807,26.07,10.06,-1.2525,-0.3177,-0.9347,2026-04-22,90.58000183105469,96.5999984741211,6.646054892220699,1577862,HAS
68.21,1.789,72.04,14.38,0.8415,0.5945,0.247,2026-04-23,96.5999984741211,95.04000091552734,-1.6149043304712563,2514224,HAS
65.4,1.646,51.59,13.47,0.5256,-0.078,0.6036,2026-04-24,95.04000091552734,94.69000244140625,-0.3682643842061628,1226225,HAS
29.68,0.888,23.42,5.04,0.0854,-0.1912,0.2767,2026-04-27,94.69000244140625,95.54000091552734,0.8976644336312845,1085834,HAS
54.4,0.89,58.34,2.36,0.1293,-0.0443,0.1736,2026-04-28,95.54000091552734,94.01000213623047,-1.6014221945105933,1332455,HAS
45.18,0.906,32.03,3.76,-0.3995,-0.1915,-0.208,2026-04-29,94.01000213623047,95.8499984741211,1.9572346517174655,1022665,HAS
52.4,0.823,79.67,4.08,0.1128,0.2141,-0.1013,2026-04-30,95.8499984741211,95.29000091552734,-0.5842436802384943,1046292,HAS
62.48,0.777,67.8,3.7,0.1441,0.0556,0.0884,2026-05-01,95.29000091552734,93.95999908447266,-1.3957412302196381,1038089,HAS
32.79,0.815,18.44,3.0,-0.2066,-0.1494,-0.0572,2026-05-04,93.95999908447266,94.75,0.8407842946200006,664526,HAS
44.44,0.726,58.45,2.55,-0.1411,0.0172,-0.1582,2026-05-05,94.75,97.4800033569336,2.8812700337029984,688129,HAS
88.1,0.792,87.63,6.27,0.7114,0.3193,0.3921,2026-05-06,97.4800033569336,97.37999725341797,-0.10259140343834572,969819,HAS
74.67,0.931,62.48,6.61,0.8069,0.0373,0.7696,2026-05-07,97.37999725341797,97.77999877929688,0.4107635419602129,2006365,HAS
53.79,0.791,58.1,1.7,0.581,-0.0822,0.6631,2026-05-08,97.77999877929688,95.18000030517578,-2.6590289492533725,922665,HAS
25.93,0.958,7.5,4.61,-0.2611,-0.3762,0.1151,2026-05-11,95.18000030517578,94.48999786376953,-0.7249447774678397,1225853,HAS
17.87,1.012,22.92,5.69,-0.5856,-0.185,-0.4006,2026-05-12,94.48999786376953,94.03500366210938,-0.48152631172257987,1523497,HAS
35.85,0.783,14.98,2.38,-0.5577,-0.0235,-0.5343,2026-05-13,94.03500366210938,95.6500015258789,1.7174432933215078,942810,HAS
59.93,1.072,70.09,3.35,0.0202,0.1833,-0.1632,2026-05-14,95.6500015258789,95.22000122070312,-0.4495559836028229,1726958,HAS
61.36,1.175,51.06,3.08,-0.0931,-0.0009,-0.0922,2026-05-15,95.22000122070312,93.72000122070312,-1.5752992866732485,1272713,HAS
32.29,1.018,5.82,3.53,-0.3604,-0.1696,-0.1908,2026-05-18,93.72000122070312,97.19999694824219,3.713183613115789,1633772,HAS
62.82,1.294,101.54,4.24,0.2665,0.3184,-0.0519,2026-05-19,97.19999694824219,88.6050033569336,-8.842586276916576,2580492,HAS
32.16,2.331,13.02,12.85,-1.5928,-0.602,-0.9908,2026-05-20,88.6050033569336,90.05999755859375,1.6421129129682521,5091389,HAS
25.7,2.1,38.73,13.71,-1.2525,0.0886,-1.3411,2026-05-21,90.05999755859375,88.08999633789062,-2.1874320165525485,2301692,HAS
46.21,1.172,2.8,3.02,-1.1668,0.0218,-1.1886,2026-05-22,88.08999633789062,87.68499755859375,-0.45975570000412747,1582351,HAS
45.46,1.119,,,-0.0181,-0.0128,-0.0052,2026-03-03,16.760000228881836,16.809999465942383,0.29832479938982637,20770027,HBAN
42.6,0.97,41.38,2.92,-0.0184,0.0005,-0.0189,2026-03-04,16.809999465942383,16.655000686645508,-0.9220629638383215,20006735,HBAN
41.86,0.761,27.76,2.4,-0.0648,-0.0158,-0.049,2026-03-05,16.655000686645508,16.295000076293945,-2.161516634701921,15787049,HBAN
31.54,1.084,30.79,7.05,-0.1643,-0.0228,-0.1415,2026-03-06,16.295000076293945,16.110000610351562,-1.1353142993323573,21880162,HBAN
38.38,1.505,43.59,8.27,-0.1989,0.0088,-0.2077,2026-03-09,16.110000610351562,15.994999885559082,-0.7138468059311287,28429743,HBAN
43.24,1.45,42.67,4.91,-0.1043,0.0342,-0.1385,2026-03-10,15.994999885559082,15.630000114440918,-2.2819616988412728,18860661,HBAN
32.48,1.208,15.11,5.21,-0.1713,-0.0186,-0.1526,2026-03-11,15.630000114440918,15.460000038146973,-1.0876524315369562,42208692,HBAN
25.12,1.146,23.75,7.25,-0.1932,-0.0049,-0.1883,2026-03-12,15.460000038146973,15.210000038146973,-1.6170763220125117,49878808,HBAN
30.0,1.091,-0.25,3.97,-0.1806,-0.0031,-0.1775,2026-03-13,15.210000038146973,15.260000228881836,0.3287323511470097,34289199,HBAN
38.1,0.91,9.53,2.42,-0.1352,0.0157,-0.1509,2026-03-16,15.260000228881836,15.390000343322754,0.8519011303477875,27516830,HBAN
61.54,0.842,59.28,1.63,-0.0718,0.032,-0.1038,2026-03-17,15.390000343322754,15.100000381469727,-1.8843401909269586,15131775,HBAN
40.12,0.806,-4.56,2.46,-0.1001,-0.0081,-0.0921,2026-03-18,15.100000381469727,15.175000190734863,0.4966874660293108,14134281,HBAN
38.62,0.913,42.33,3.67,-0.0919,0.0109,-0.1028,2026-03-19,15.175000190734863,15.109999656677246,-0.42833959301894486,10978488,HBAN
50.53,0.971,44.09,2.13,-0.067,0.0118,-0.0788,2026-03-20,15.109999656677246,15.279999732971191,1.1250832571582547,23113994,HBAN
54.26,1.031,62.35,3.78,0.0258,0.0307,-0.0049,2026-03-23,15.279999732971191,15.479999542236328,1.3088992981693304,26070344,HBAN
64.17,1.064,69.58,4.72,0.0721,0.0217,0.0505,2026-03-24,15.479999542236328,15.550000190734863,0.4522005850681188,21458889,HBAN
66.51,0.867,72.89,2.47,0.0654,0.0026,0.0628,2026-03-25,15.550000190734863,15.430000305175781,-0.7717034346442109,19324953,HBAN
46.57,0.764,27.33,1.58,0.019,-0.0186,0.0376,2026-03-26,15.430000305175781,15.074999809265137,-2.3007160653883085,16955021,HBAN
20.8,0.793,3.04,3.99,-0.0729,-0.0447,-0.0282,2026-03-27,15.074999809265137,15.029999732971191,-0.29850797255923656,19402252,HBAN
26.7,0.825,21.47,4.18,-0.0979,-0.021,-0.0769,2026-03-30,15.029999732971191,15.640000343322754,4.05855370052608,16864517,HBAN
76.53,0.932,95.89,5.58,0.0648,0.066,-0.0012,2026-03-31,15.640000343322754,15.869999885559082,1.4705852761347504,26354342,HBAN
84.71,1.006,75.03,9.15,0.1717,0.0448,0.1269,2026-04-01,15.869999885559082,15.789999961853027,-0.5040953010897686,27558067,HBAN
56.58,0.968,57.09,4.55,0.1094,-0.0146,0.124,2026-04-02,15.789999961853027,15.949999809265137,1.0132985927717053,15561201,HBAN
54.12,0.802,73.86,2.34,0.1074,-0.006,0.1133,2026-04-06,15.949999809265137,15.885000228881836,-0.40752088501934125,14766510,HBAN
57.48,0.656,63.33,1.53,0.0564,-0.0212,0.0776,2026-04-07,15.885000228881836,16.364999771118164,3.021715677180792,22678784,HBAN
69.86,0.852,86.08,5.64,0.1637,0.0312,0.1325,2026-04-08,16.364999771118164,16.594999313354492,1.4054356581308491,21526467,HBAN
82.57,0.793,78.09,7.4,0.2036,0.0216,0.1819,2026-04-09,16.594999313354492,16.385000228881836,-1.2654359334842713,17342028,HBAN
51.75,0.531,38.08,2.68,0.1123,-0.0365,0.1488,2026-04-10,16.385000228881836,16.625,1.4647529311297536,11821029,HBAN
52.08,0.59,86.09,2.5,0.085,-0.0067,0.0917,2026-04-13,16.625,16.575000762939453,-0.30074729058975347,17739541,HBAN
61.04,0.692,64.9,3.04,0.095,-0.0024,0.0974,2026-04-14,16.575000762939453,16.690000534057617,0.6938145751117952,23686551,HBAN
54.54,0.659,65.09,3.26,0.0982,-0.0007,0.0989,2026-04-15,16.690000534057617,16.56999969482422,-0.7189984145807848,21740103,HBAN
49.59,0.64,10.43,1.48,0.0424,-0.0253,0.0677,2026-04-16,16.56999969482422,16.854999542236328,1.719974970796967,22292947,HBAN
59.43,0.741,71.62,2.77,0.0892,0.0074,0.0819,2026-04-17,16.854999542236328,17.075000762939453,1.3052579452869972,20663357,HBAN
76.38,0.784,77.96,4.26,0.1215,0.0103,0.1112,2026-04-20,17.075000762939453,16.975000381469727,-0.5856537452506139,13568350,HBAN
55.87,0.792,40.43,2.43,0.0846,-0.0211,0.1057,2026-04-21,16.975000381469727,16.84000015258789,-0.7952885175142921,12176161,HBAN
36.09,0.718,5.32,2.3,0.0097,-0.0394,0.0491,2026-04-22,16.84000015258789,16.825000762939453,-0.08907000898175088,14349037,HBAN
44.4,1.102,49.61,5.76,-0.0758,-0.018,-0.0578,2026-04-23,16.825000762939453,16.3799991607666,-2.644883102490314,34047560,HBAN
35.89,1.254,24.35,5.59,-0.1255,-0.0227,-0.1027,2026-04-24,16.3799991607666,16.53499984741211,0.946280186733861,13340052,HBAN
29.29,0.689,58.68,3.07,-0.0738,0.0207,-0.0945,2026-04-27,16.53499984741211,16.565000534057617,0.18143747760726026,15853767,HBAN
67.29,0.595,77.27,1.64,-0.031,0.0203,-0.0513,2026-04-28,16.565000534057617,16.28499984741211,-1.6903149871310141,12668314,HBAN
33.97,0.71,16.68,3.01,-0.0883,-0.0181,-0.0703,2026-04-29,16.28499984741211,16.75,2.8553893579666534,16022141,HBAN
59.2,0.78,83.88,4.24,0.0421,0.0494,-0.0073,2026-04-30,16.75,16.614999771118164,-0.8059715157124558,12909578,HBAN
68.13,0.714,56.34,4.78,0.0454,0.0053,0.0401,2026-05-01,16.614999771118164,16.15999984741211,-2.738488895419555,11948872,HBAN
18.95,0.745,8.05,5.48,-0.0966,-0.0599,-0.0367,2026-05-04,16.15999984741211,16.389999389648438,1.4232645074756078,13848708,HBAN
38.46,0.704,45.7,4.75,-0.0499,0.0098,-0.0597,2026-05-05,16.389999389648438,16.6299991607666,1.4643061626331777,11093219,HBAN
79.01,0.642,75.28,4.83,0.05,0.0352,0.0148,2026-05-06,16.6299991607666,16.190000534057617,-2.6458126813801996,10581009,HBAN
40.82,0.825,18.76,4.75,-0.0714,-0.0427,-0.0287,2026-05-07,16.190000534057617,16.100000381469727,-0.5558996270479732,28377744,HBAN
